,DistanceIsolated,DistanceTotal,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency,Keyboard
3s,0.0,0.0,True,False,False,True,True,30.0,IME
36,0.0,0.0,False,False,False,True,False,17.0,IME
31,0.0,0.0,True,False,False,True,False,29.0,IME
3X,0.0,,True,False,False,True,False,,IME
3(,0.0,,False,False,False,True,False,,IME
3e,0.0,0.0,True,False,True,True,True,1.0,IME
3<,0.0,,False,False,False,True,False,,IME
3w,0.0,,True,False,False,True,True,,IME
3x,0.0,0.0,True,False,False,True,False,,IME
3+,0.0,,False,False,False,True,False,,IME
3H,0.0,0.0,False,False,False,True,True,1.0,IME
3#,0.0,,True,True,True,True,False,,IME
3m,0.0,0.0,False,False,False,True,False,37.0,IME
3?,0.0,,False,False,False,True,False,,IME
3=,0.0,,False,False,False,True,False,,IME
3R,0.0,,True,False,False,True,True,,IME
3O,0.0,0.0,False,False,False,True,True,1.0,IME
3:,0.0,,False,False,False,True,True,,IME
3\,0.0,,False,False,False,True,True,,IME
3F,0.0,0.0,True,False,False,True,True,1.0,IME
3_,0.0,,False,False,False,True,False,,IME
3Q,0.0,,True,False,False,True,True,,IME
3B,0.0,,True,False,False,True,False,,IME
3a,0.0,0.0,True,False,False,True,True,9.0,IME
3[,0.0,,False,False,False,True,True,,IME
3-,0.0,0.0,False,False,False,True,False,2.0,IME
3c,0.0,0.0,True,False,True,True,False,1.0,IME
3o,0.0,0.0,False,False,False,True,True,2.0,IME
3&,0.0,,False,False,False,True,False,,IME
3!,0.0,,True,False,False,True,False,,IME
3^,0.0,,False,False,False,True,False,,IME
3',0.0,,False,False,False,True,True,,IME
38,0.0,0.0,False,False,False,True,False,6.0,IME
3g,0.0,0.0,True,False,False,True,True,1.0,IME
3i,0.0,0.0,False,False,False,True,True,2.0,IME
3t,0.0,0.0,True,False,False,True,True,7.0,IME
3j,0.0,0.0,False,False,False,True,True,4.0,IME
3S,0.0,0.0,True,False,False,True,True,1.0,IME
3},0.0,,False,False,False,True,True,,IME
3p,0.0,,False,False,False,True,True,,IME
3G,0.0,,True,False,False,True,True,,IME
3C,0.0,,True,False,True,True,False,,IME
3*,0.0,,False,False,False,True,False,,IME
3],0.0,0.0,False,False,False,True,True,1.0,IME
3u,0.0,0.0,False,False,False,True,True,,IME
3A,0.0,0.0,True,False,False,True,True,21.0,IME
3k,0.0,0.0,False,False,False,True,True,17.0,IME
33,0.0,0.0,True,True,True,True,False,26.0,IME
3q,0.0,0.0,True,False,False,True,True,,IME
3|,0.0,,False,False,False,True,True,,IME
3z,0.0,,True,False,False,True,False,,IME
3~,0.0,,True,False,False,True,False,,IME
3l,0.0,0.0,False,False,False,True,True,3.0,IME
3/,0.0,,False,False,False,True,False,,IME
3P,0.0,0.0,False,False,False,True,True,,IME
3$,0.0,,True,False,False,True,False,,IME
3J,0.0,0.0,False,False,False,True,True,2.0,IME
3U,0.0,,False,False,False,True,True,,IME
3y,0.0,0.0,False,False,False,True,True,1.0,IME
3v,0.0,0.0,True,False,False,True,False,1.0,IME
39,0.0,0.0,False,False,False,True,False,11.0,IME
3Z,0.0,,True,False,False,True,False,,IME
32,0.0,0.0,True,False,False,True,False,17.0,IME
3L,0.0,,False,False,False,True,True,,IME
3W,0.0,,True,False,False,True,True,,IME
3%,0.0,,True,False,False,True,False,,IME
3>,0.0,,False,False,False,True,False,,IME
"3""",0.0,,False,False,False,True,True,,IME
3T,0.0,,True,False,False,True,True,,IME
3n,0.0,0.0,False,False,False,True,False,2.0,IME
3V,0.0,,True,False,False,True,False,,IME
37,0.0,0.0,False,False,False,True,False,23.0,IME
3@,0.0,,True,False,False,True,False,,IME
3E,0.0,,True,False,True,True,True,,IME
3D,0.0,0.0,True,False,True,True,True,2.0,IME
3M,0.0,0.0,False,False,False,True,False,1.0,IME
3`,0.0,,True,False,False,True,False,,IME
3.,0.0,0.0,False,False,False,True,False,1.0,IME
3I,0.0,,False,False,False,True,True,,IME
3f,0.0,0.0,True,False,False,True,True,4.0,IME
3N,0.0,0.0,False,False,False,True,False,1.0,IME
3K,0.0,0.0,False,False,False,True,True,,IME
30,0.0,0.0,False,False,False,True,False,34.0,IME
3r,0.0,0.0,True,False,False,True,True,3.0,IME
"3,",0.0,0.0,False,False,False,True,False,10.0,IME
3b,0.0,0.0,True,False,False,True,False,4.0,IME
3;,0.0,,False,False,False,True,True,,IME
3h,0.0,0.0,False,False,False,True,True,4.0,IME
3Y,0.0,,False,False,False,True,True,,IME
qd,0.0,0.0,True,False,False,True,True,79.0,IME
q),0.0,0.0,False,False,False,True,True,1.0,IME
q5,0.0,,True,False,False,True,True,,IME
q{,0.0,,False,False,False,True,False,,IME
q4,0.0,,True,False,False,True,True,,IME
qs,0.0,0.0,True,False,False,True,True,263.0,IME
q6,0.0,0.0,False,False,False,True,True,2.0,IME
q1,0.0,0.0,True,False,True,True,True,8.0,IME
qX,0.0,,True,False,False,True,False,,IME
q(,0.0,0.0,False,False,False,True,True,,IME
qe,0.0,0.0,True,False,False,True,False,556.0,IME
q<,0.0,,False,False,False,True,False,,IME
qw,0.0,0.0,True,False,False,True,False,67.0,IME
qx,0.0,0.0,True,False,False,True,False,,IME
q+,0.0,,False,False,False,True,True,,IME
qH,0.0,0.0,False,False,False,True,True,2.0,IME
q#,0.0,0.0,True,False,False,True,True,,IME
qm,0.0,0.0,False,False,False,True,False,69.0,IME
q?,0.0,,False,False,False,True,False,,IME
q=,0.0,,False,False,False,True,True,,IME
qR,0.0,,True,False,False,True,False,,IME
qO,0.0,,False,False,False,True,False,,IME
q:,0.0,0.0,False,False,False,True,True,1.0,IME
q\,0.0,,False,False,False,True,False,,IME
qF,0.0,,True,False,False,True,True,,IME
q_,0.0,,False,False,False,True,True,,IME
qQ,0.0,0.0,True,True,True,True,False,1.0,IME
qB,0.0,0.0,True,False,False,True,False,3.0,IME
qa,0.0,0.0,True,False,True,True,True,2646.0,IME
q[,0.0,,False,False,False,True,False,,IME
q-,0.0,0.0,False,False,False,True,True,2.0,IME
qc,0.0,0.0,True,False,False,True,False,5.0,IME
qo,0.0,0.0,False,False,False,True,False,146.0,IME
q&,0.0,0.0,False,False,False,True,True,,IME
q!,0.0,0.0,True,False,True,True,True,,IME
q^,0.0,0.0,False,False,False,True,True,,IME
q',0.0,,False,False,False,True,True,,IME
q8,0.0,0.0,False,False,False,True,True,1.0,IME
qg,0.0,0.0,True,False,False,True,True,6.0,IME
qi,0.0,0.0,False,False,False,True,False,705.0,IME
qt,0.0,0.0,True,False,False,True,False,286.0,IME
qj,0.0,0.0,False,False,False,True,True,18.0,IME
qS,0.0,0.0,True,False,False,True,True,5.0,IME
q},0.0,,False,False,False,True,False,,IME
qp,0.0,0.0,False,False,False,True,False,30.0,IME
qG,0.0,0.0,True,False,False,True,True,2.0,IME
qC,0.0,0.0,True,False,False,True,False,2.0,IME
q*,0.0,0.0,False,False,False,True,True,,IME
q],0.0,,False,False,False,True,False,,IME
qu,0.0,0.0,False,False,False,True,False,269.0,IME
qA,0.0,0.0,True,False,True,True,True,11.0,IME
qk,0.0,0.0,False,False,False,True,True,162.0,IME
q3,0.0,0.0,True,False,False,True,True,1.0,IME
qq,0.0,0.0,True,True,True,True,False,140.0,IME
q|,0.0,,False,False,False,True,False,,IME
qz,0.0,0.0,True,False,True,True,False,9.0,IME
q~,0.0,,True,False,True,True,True,,IME
ql,0.0,0.0,False,False,False,True,True,39.0,IME
q/,0.0,,False,False,False,True,False,,IME
qP,0.0,0.0,False,False,False,True,False,4.0,IME
q$,0.0,,True,False,False,True,True,,IME
qJ,0.0,0.0,False,False,False,True,True,,IME
qU,0.0,0.0,False,False,False,True,False,1.0,IME
qy,0.0,0.0,False,False,False,True,False,12.0,IME
qv,0.0,0.0,True,False,False,True,False,3.0,IME
q9,0.0,0.0,False,False,False,True,True,1.0,IME
qZ,0.0,0.0,True,False,True,True,False,1.0,IME
q2,0.0,0.0,True,False,False,True,True,3.0,IME
qL,0.0,0.0,False,False,False,True,True,2.0,IME
qW,0.0,0.0,True,False,False,True,False,1.0,IME
q%,0.0,,True,False,False,True,True,,IME
q>,0.0,,False,False,False,True,False,,IME
"q""",0.0,0.0,False,False,False,True,True,3.0,IME
qT,0.0,0.0,True,False,False,True,False,2.0,IME
qn,0.0,0.0,False,False,False,True,False,38.0,IME
qV,0.0,0.0,True,False,False,True,False,1.0,IME
q7,0.0,0.0,False,False,False,True,True,1.0,IME
q@,0.0,0.0,True,False,False,True,True,,IME
qE,0.0,,True,False,False,True,False,,IME
qD,0.0,,True,False,False,True,True,,IME
qM,0.0,0.0,False,False,False,True,False,4.0,IME
q`,0.0,,True,False,True,True,True,,IME
q.,0.0,0.0,False,False,False,True,False,6.0,IME
qI,0.0,0.0,False,False,False,True,False,2.0,IME
qf,0.0,0.0,True,False,False,True,True,15.0,IME
qN,0.0,0.0,False,False,False,True,False,1.0,IME
qK,0.0,0.0,False,False,False,True,True,6.0,IME
q0,0.0,,False,False,False,True,True,,IME
qr,0.0,0.0,True,False,False,True,False,151.0,IME
"q,",0.0,0.0,False,False,False,True,False,19.0,IME
qb,0.0,0.0,True,False,False,True,False,168.0,IME
q;,0.0,0.0,False,False,False,True,True,1.0,IME
qh,0.0,0.0,False,False,False,True,True,102.0,IME
qY,0.0,0.0,False,False,False,True,False,1.0,IME
|d,0.0,,False,False,False,True,True,,IME
|),0.0,,True,False,True,True,True,,IME
|5,0.0,,False,False,False,True,True,,IME
|{,0.0,,True,False,True,True,False,,IME
|4,0.0,,False,False,False,True,True,,IME
|s,0.0,,False,False,False,True,True,,IME
|6,0.0,,True,False,False,True,True,,IME
|1,0.0,,False,False,False,True,True,,IME
|X,0.0,,False,False,False,True,False,,IME
|(,0.0,,True,False,False,True,True,,IME
|e,0.0,,False,False,False,True,False,,IME
|<,0.0,,True,False,False,True,False,,IME
|w,0.0,,False,False,False,True,False,,IME
|x,0.0,,False,False,False,True,False,,IME
|+,0.0,,True,False,True,True,True,,IME
|H,0.0,,True,False,False,True,True,,IME
|#,0.0,,False,False,False,True,True,,IME
|m,0.0,,True,False,False,True,False,,IME
|?,0.0,,True,False,True,True,False,,IME
|=,0.0,,True,False,True,True,True,,IME
|R,0.0,,False,False,False,True,False,,IME
|O,0.0,,True,False,False,True,False,,IME
|:,0.0,,True,False,True,True,True,,IME
|\,0.0,,True,True,True,True,False,,IME
|F,0.0,,False,False,False,True,True,,IME
|_,0.0,,True,False,True,True,True,,IME
|Q,0.0,,False,False,False,True,False,,IME
|B,0.0,,False,False,False,True,False,,IME
|a,0.0,0.0,False,False,False,True,True,,IME
|[,0.0,,True,False,True,True,False,,IME
|-,0.0,,True,False,True,True,True,,IME
|c,0.0,,False,False,False,True,False,,IME
|o,0.0,,True,False,False,True,False,,IME
|&,0.0,,True,False,False,True,True,,IME
|!,0.0,,False,False,False,True,True,,IME
|^,0.0,,True,False,False,True,True,,IME
|',0.0,,True,False,True,True,True,,IME
|8,0.0,,True,False,False,True,True,,IME
|g,0.0,,False,False,False,True,True,,IME
|i,0.0,0.0,True,False,False,True,False,,IME
|t,0.0,,False,False,False,True,False,,IME
|j,0.0,0.0,True,False,False,True,True,,IME
|S,0.0,,False,False,False,True,True,,IME
|},0.0,,True,False,True,True,False,,IME
|p,0.0,,True,False,True,True,False,,IME
|G,0.0,,False,False,False,True,True,,IME
|C,0.0,,False,False,False,True,False,,IME
|*,0.0,,True,False,False,True,True,,IME
|],0.0,,True,False,True,True,False,,IME
|u,0.0,0.0,True,False,False,True,False,1.0,IME
|A,0.0,,False,False,False,True,True,,IME
|k,0.0,,True,False,False,True,True,,IME
|3,0.0,,False,False,False,True,True,,IME
|q,0.0,,False,False,False,True,False,,IME
||,0.0,,True,True,True,True,False,,IME
|z,0.0,,False,False,False,True,False,,IME
|~,0.0,,False,False,False,True,True,,IME
|l,0.0,,True,False,False,True,True,,IME
|/,0.0,,True,False,True,True,False,,IME
|P,0.0,,True,False,True,True,False,,IME
|$,0.0,,False,False,False,True,True,,IME
|J,0.0,,True,False,False,True,True,,IME
|U,0.0,,True,False,False,True,False,,IME
|y,0.0,,True,False,False,True,False,,IME
|v,0.0,,False,False,False,True,False,,IME
|9,0.0,,True,False,False,True,True,,IME
|Z,0.0,,False,False,False,True,False,,IME
|2,0.0,,False,False,False,True,True,,IME
|L,0.0,,True,False,False,True,True,,IME
|W,0.0,,False,False,False,True,False,,IME
|%,0.0,,False,False,False,True,True,,IME
|>,0.0,,True,False,False,True,False,,IME
"|""",0.0,,True,False,True,True,True,,IME
|T,0.0,,False,False,False,True,False,,IME
|n,0.0,,True,False,False,True,False,,IME
|V,0.0,,False,False,False,True,False,,IME
|7,0.0,,True,False,False,True,True,,IME
|@,0.0,,False,False,False,True,True,,IME
|E,0.0,,False,False,False,True,False,,IME
|D,0.0,,False,False,False,True,True,,IME
|M,0.0,,True,False,False,True,False,,IME
|`,0.0,,False,False,False,True,True,,IME
|.,0.0,,True,False,False,True,False,,IME
|I,0.0,,True,False,False,True,False,,IME
|f,0.0,,False,False,False,True,True,,IME
|N,0.0,,True,False,False,True,False,,IME
|K,0.0,,True,False,False,True,True,,IME
|0,0.0,,True,False,True,True,True,,IME
|r,0.0,,False,False,False,True,False,,IME
"|,",0.0,,True,False,False,True,False,,IME
|b,0.0,0.0,False,False,False,True,False,1.0,IME
|;,0.0,,True,False,True,True,True,,IME
|h,0.0,,True,False,False,True,True,,IME
|Y,0.0,,True,False,False,True,False,,IME
zd,0.0,0.0,True,False,False,True,False,86.0,IME
z),0.0,,False,False,False,True,False,,IME
z5,0.0,,True,False,False,True,False,,IME
z{,0.0,,False,False,False,True,False,,IME
z4,0.0,0.0,True,False,False,True,False,1.0,IME
zs,0.0,0.0,True,False,False,True,False,136.0,IME
z6,0.0,0.0,False,False,False,True,False,1.0,IME
z1,0.0,0.0,True,False,True,True,False,7.0,IME
zX,0.0,,True,False,False,False,False,,IME
z(,0.0,,False,False,False,True,False,,IME
ze,0.0,0.0,True,False,False,True,False,652.0,IME
z<,0.0,,False,False,False,False,False,,IME
zw,0.0,0.0,True,False,False,True,False,80.0,IME
zx,0.0,0.0,True,False,False,False,False,,IME
z+,0.0,,False,False,False,True,False,,IME
zH,0.0,0.0,False,False,False,True,False,5.0,IME
z#,0.0,,True,False,False,True,False,,IME
zm,0.0,0.0,False,False,False,False,False,243.0,IME
z?,0.0,,False,False,False,False,False,,IME
z=,0.0,,False,False,False,True,False,,IME
zR,0.0,0.0,True,False,False,True,False,7.0,IME
zO,0.0,0.0,False,False,False,True,False,2.0,IME
z:,0.0,0.0,False,False,False,True,False,,IME
z\,0.0,,False,False,False,True,False,,IME
zF,0.0,,True,False,False,True,False,,IME
z_,0.0,,False,False,False,True,False,,IME
zQ,0.0,0.0,True,False,True,True,False,1.0,IME
zB,0.0,0.0,True,False,False,False,False,1.0,IME
za,0.0,0.0,True,False,True,True,False,3031.0,IME
z[,0.0,,False,False,False,True,False,,IME
z-,0.0,0.0,False,False,False,True,False,8.0,IME
zc,0.0,0.0,True,False,False,False,False,10.0,IME
zo,0.0,0.0,False,False,False,True,False,204.0,IME
z&,0.0,0.0,False,False,False,True,False,,IME
z!,0.0,0.0,True,False,True,True,False,,IME
z^,0.0,,False,False,False,True,False,,IME
z',0.0,0.0,False,False,False,True,False,,IME
z8,0.0,0.0,False,False,False,True,False,,IME
zg,0.0,0.0,True,False,False,True,False,23.0,IME
zi,0.0,0.0,False,False,False,True,False,1205.0,IME
zt,0.0,0.0,True,False,False,True,False,59.0,IME
zj,0.0,0.0,False,False,False,True,False,33.0,IME
zS,0.0,0.0,True,False,False,True,False,9.0,IME
z},0.0,,False,False,False,True,False,,IME
zp,0.0,0.0,False,False,False,True,False,47.0,IME
zG,0.0,0.0,True,False,False,True,False,2.0,IME
zC,0.0,0.0,True,False,False,False,False,,IME
z*,0.0,,False,False,False,True,False,,IME
z],0.0,,False,False,False,True,False,,IME
zu,0.0,0.0,False,False,False,True,False,134.0,IME
zA,0.0,0.0,True,False,True,True,False,11.0,IME
zk,0.0,0.0,False,False,False,True,False,323.0,IME
z3,0.0,0.0,True,False,False,True,False,2.0,IME
zq,0.0,0.0,True,False,True,True,False,20.0,IME
z|,0.0,,False,False,False,True,False,,IME
zz,0.0,0.0,True,True,True,False,False,54.0,IME
z~,0.0,,True,False,True,True,False,,IME
zl,0.0,0.0,False,False,False,True,False,47.0,IME
z/,0.0,0.0,False,False,False,False,False,1.0,IME
zP,0.0,0.0,False,False,False,True,False,,IME
z$,0.0,0.0,True,False,False,True,False,,IME
zJ,0.0,0.0,False,False,False,True,False,3.0,IME
zU,0.0,0.0,False,False,False,True,False,1.0,IME
zy,0.0,0.0,False,False,False,True,False,178.0,IME
zv,0.0,0.0,True,False,False,False,False,19.0,IME
z9,0.0,0.0,False,False,False,True,False,,IME
zZ,0.0,0.0,True,True,True,False,False,1.0,IME
z2,0.0,0.0,True,False,False,True,False,,IME
zL,0.0,0.0,False,False,False,True,False,1.0,IME
zW,0.0,0.0,True,False,False,True,False,,IME
z%,0.0,0.0,True,False,False,True,False,,IME
z>,0.0,,False,False,False,False,False,,IME
"z""",0.0,0.0,False,False,False,True,False,7.0,IME
zT,0.0,0.0,True,False,False,True,False,,IME
zn,0.0,0.0,False,False,False,False,False,83.0,IME
zV,0.0,0.0,True,False,False,False,False,2.0,IME
z7,0.0,0.0,False,False,False,True,False,1.0,IME
z@,0.0,,True,False,False,True,False,,IME
zE,0.0,0.0,True,False,False,True,False,1.0,IME
zD,0.0,0.0,True,False,False,True,False,2.0,IME
zM,0.0,0.0,False,False,False,False,False,13.0,IME
z`,0.0,,True,False,True,True,False,,IME
z.,0.0,0.0,False,False,False,False,False,6.0,IME
zI,0.0,0.0,False,False,False,True,False,1.0,IME
zf,0.0,0.0,True,False,False,True,False,13.0,IME
zN,0.0,0.0,False,False,False,False,False,2.0,IME
zK,0.0,0.0,False,False,False,True,False,16.0,IME
z0,0.0,,False,False,False,True,False,,IME
zr,0.0,0.0,True,False,False,True,False,237.0,IME
"z,",0.0,0.0,False,False,False,False,False,27.0,IME
zb,0.0,0.0,True,False,False,False,False,129.0,IME
z;,0.0,0.0,False,False,False,True,False,,IME
zh,0.0,0.0,False,False,False,True,False,252.0,IME
zY,0.0,,False,False,False,True,False,,IME
~d,0.0,,True,False,False,True,True,,IME
~),0.0,,False,False,False,True,False,,IME
~5,0.0,,True,False,False,True,False,,IME
~{,0.0,,False,False,False,True,True,,IME
~4,0.0,,True,False,False,True,False,,IME
~s,0.0,,True,False,False,True,True,,IME
~6,0.0,,False,False,False,True,False,,IME
~1,0.0,,True,False,True,True,False,,IME
~X,0.0,,True,False,False,True,False,,IME
~(,0.0,,False,False,False,True,False,,IME
~e,0.0,,True,False,False,True,True,,IME
~<,0.0,,False,False,False,True,False,,IME
~w,0.0,,True,False,False,True,True,,IME
~x,0.0,,True,False,False,True,False,,IME
~+,0.0,,False,False,False,True,False,,IME
~H,0.0,,False,False,False,True,True,,IME
~#,0.0,,True,False,False,True,False,,IME
~m,0.0,,False,False,False,True,False,,IME
~?,0.0,,False,False,False,True,False,,IME
~=,0.0,,False,False,False,True,False,,IME
~R,0.0,,True,False,False,True,True,,IME
~O,0.0,,False,False,False,True,True,,IME
~:,0.0,,False,False,False,True,True,,IME
~\,0.0,,False,False,False,True,True,,IME
~F,0.0,,True,False,False,True,True,,IME
~_,0.0,,False,False,False,True,False,,IME
~Q,0.0,,True,False,True,True,True,,IME
~B,0.0,,True,False,False,True,False,,IME
~a,0.0,,True,False,True,True,True,,IME
~[,0.0,,False,False,False,True,True,,IME
~-,0.0,,False,False,False,True,False,,IME
~c,0.0,,True,False,False,True,False,,IME
~o,0.0,,False,False,False,True,True,,IME
~&,0.0,,False,False,False,True,False,,IME
~!,0.0,,True,False,True,True,False,,IME
~^,0.0,,False,False,False,True,False,,IME
~',0.0,,False,False,False,True,True,,IME
~8,0.0,,False,False,False,True,False,,IME
~g,0.0,,True,False,False,True,True,,IME
~i,0.0,,False,False,False,True,True,,IME
~t,0.0,,True,False,False,True,True,,IME
~j,0.0,,False,False,False,True,True,,IME
~S,0.0,,True,False,False,True,True,,IME
~},0.0,,False,False,False,True,True,,IME
~p,0.0,,False,False,False,True,True,,IME
~G,0.0,,True,False,False,True,True,,IME
~C,0.0,,True,False,False,True,False,,IME
~*,0.0,,False,False,False,True,False,,IME
~],0.0,,False,False,False,True,True,,IME
~u,0.0,,False,False,False,True,True,,IME
~A,0.0,,True,False,True,True,True,,IME
~k,0.0,,False,False,False,True,True,,IME
~3,0.0,,True,False,False,True,False,,IME
~q,0.0,,True,False,True,True,True,,IME
~|,0.0,,False,False,False,True,True,,IME
~z,0.0,,True,False,True,True,False,,IME
~~,0.0,,True,True,True,True,False,,IME
~l,0.0,,False,False,False,True,True,,IME
~/,0.0,,False,False,False,True,False,,IME
~P,0.0,,False,False,False,True,True,,IME
~$,0.0,,True,False,False,True,False,,IME
~J,0.0,,False,False,False,True,True,,IME
~U,0.0,,False,False,False,True,True,,IME
~y,0.0,,False,False,False,True,True,,IME
~v,0.0,,True,False,False,True,False,,IME
~9,0.0,,False,False,False,True,False,,IME
~Z,0.0,,True,False,True,True,False,,IME
~2,0.0,,True,False,False,True,False,,IME
~L,0.0,,False,False,False,True,True,,IME
~W,0.0,,True,False,False,True,True,,IME
~%,0.0,,True,False,False,True,False,,IME
~>,0.0,,False,False,False,True,False,,IME
"~""",0.0,,False,False,False,True,True,,IME
~T,0.0,,True,False,False,True,True,,IME
~n,0.0,,False,False,False,True,False,,IME
~V,0.0,,True,False,False,True,False,,IME
~7,0.0,,False,False,False,True,False,,IME
~@,0.0,,True,False,False,True,False,,IME
~E,0.0,,True,False,False,True,True,,IME
~D,0.0,,True,False,False,True,True,,IME
~M,0.0,,False,False,False,True,False,,IME
~`,0.0,,True,True,True,True,False,,IME
~.,0.0,,False,False,False,True,False,,IME
~I,0.0,,False,False,False,True,True,,IME
~f,0.0,,True,False,False,True,True,,IME
~N,0.0,,False,False,False,True,False,,IME
~K,0.0,,False,False,False,True,True,,IME
~0,0.0,,False,False,False,True,False,,IME
~r,0.0,,True,False,False,True,True,,IME
"~,",0.0,,False,False,False,True,False,,IME
~b,0.0,,True,False,False,True,False,,IME
~;,0.0,,False,False,False,True,True,,IME
~h,0.0,,False,False,False,True,True,,IME
