sentence,log10_score
بادل کو ساتھ اپنے ہر سمت لے کے جائیں,-2.266365898980035
مجھے اندیشہ ہے کہ ابھی دوبارہ ضبط جی آن وارد ہونگی,-3.0068036859685723
یہ سب جب آپ مطالعہ کر چکیں تو,-2.836193561553955
گلستان جلا جس سے وہ شرر میرا نہ تھا,-2.9485819074842663
حسد نہ کر محنت کر مذاق کر سکتی ہوں نا,-2.3339067459106446
حدود اللہ کے خلاف کوئی معاہدہ اور اقرار جائز نہیں,-2.6755870819091796
بیشک ہم نے معرب شدہ قرآن اتارا کہ تم سمجھو,-2.161183547973633
ہم تو خیر کسی گنتی میں ہی نہیں رہے کبھی,-2.3615087509155273
ایک نوجوان مشرقی لڑکی جس کے خدوخال موڈی کو بڑے کلاسیکل,-3.4508500532670454
وہ عجب خاک کا پتلا تھا کہ نوری نکلا,-2.7587286631266275
دل کو کس طرح سمجھئے کہ وہی ہے یہ دل,-2.3117855072021483
میں تو مقتل میں بھی قسمت کا سکندر نکلا,-2.0591032240125866
حقانی نیٹ ورک کا شدت پسندی کا مینوئل جاری,-2.8077540927463107
خون مسلم صرف تعمیر جہاں ہو جائے گا,-1.2030049562454224
کچھ مصروفیات کی بنا پر نیٹ کی دنیا سے دور تھا,-1.6937684145840732
خلعت فاخرہ انہوں نے اپنے لئے چھپا رکھی ہے,-2.5177489386664496
ابھی کے لیئے اتنا پھر پوچھتی ہوں باقی سوال,-2.802257113986545
سیدنا عمر فاروق رضی اللہ عنہ کا فرمان,-1.1551531553268433
اسے پورے ملک کی نسبت سے موسوم کر دیا کرتے,-2.257269287109375
کاش تم سمجھتے کہ حقیقی عزت و ذلت کیا ہے,-2.6481655120849608
دیکھیں گے اور پھر انہیں دیکھے ہی جائیں گے,-2.20334710015191
یاروں نے پھر دستک دی ہے دل دروازہ کھول ذرا,-2.755927848815918
اللہ سدا مہربان رہے آپ سب پر آمین,-1.8353785276412964
اس کی سرحدوں کا تعین میں کیا جا چکا تھا,-1.853072738647461
اصل مضمون کے لیے دیکھے بی بی سی نیوز,-2.2179671393500433
ٹیگ کر کے بعد وچ کٹ دتا اے ناں,-3.1573558383517795
اس کی دیگر اشکال بھی ہیں جیسے دو چشمی ہے یا,-2.3562935915860264
کراچی تا راولپنڈی براستہ حیدر آباد روہڑی ملتان اور لاہور,-1.3095684051513672
اس وقت وہ مجھے گھوڑے کے ذکر پر یاد آیا -,-2.304562655362216
کب ہم نے کہا تھا ہمیں دستار و قبا دو,-2.5278188705444338
تو بیوقوف عقلمند ہونے کا دعوی نہیں کر سکتے,-2.524923324584961
تقریبا صفر ہو جاتا ہے جہاں وقتی دائم,-3.055941343307495
عام بات ہے طوطے کا بولنا لیکن وہ بولتا کیا ہے,-2.706724166870117
یہی بہتر ہے کہ یہ بار لئے پھرتا رہے,-2.3654878404405384
پچھلی گلی کی نیند سے آتے طبیب خواب کے,-3.2680916256374783
بہت شکریہ زبیر بھائی آپ نے کافی عمدہ جوابات دیے ہیں,-1.5831293626265093
کچھ نقش پا ہیں جن پہ فرشتے چلا کریں,-3.142756144205729
چین کے تانگ خاندان کی ترکوں نے سیادت قبول کرلی تھی,-2.912736025723544
عید مبارک جلدی سے ٹھیک ہوجائیں اور میری عیدی دیں,-2.2020973205566405
برا تو نہیں مانیں گے ہماری آمد کا,-2.354715347290039
نہ کیوں ہو ناز مجھے اپنے دل پر اے ظالم,-2.443287467956543
خوش بھی نہیں ہوئی وہ خفا بھی نہیں لگی,-2.5655848185221353
سعید اجمل کا دوسرا اوور اور دوسری وکٹ,-2.382086992263794
گو ذرا سے فاصلے پر گھر کی ہر راحت بھی تھی,-2.6009550961581143
وہ رنگ دکھائے ہیں نئے شیشہ گروں نے,-3.0123887062072754
امریکی اتحادیوں کی لیبیا پر بمباری قابل مذمت ہے,-2.5927912394205728
ریڈیو نغمہ تمہارا ہے تو میرا ساز ہے,-3.1912119388580322
جو لوگ تیرے پیار کی ضد پر اڑے رہے,-1.971443812052409
کے سروے کے مطابق رومن کیتھولک افراد کی تعداد تھی,-1.509327507019043
تو کیا ہوا اجنبی بعد میں دوست یا دشمن بنتے ہیں,-2.4325519908558237
کشت امل پری ہے یہ بارش کدھر کی ہے,-3.4093265533447266
موجودہ کے بنتو میں یہ مسئلہ نہیں ہوتا,-2.8190720081329346
تجھ سے آگے یہ کچھ ہوا ہے یاں,-2.4929018020629883
عوام کو ڈنکے کی چوٹ پر بیوقوف بناتے ہیں سالے,-2.461755561828613
جہاں نہ بات کوئی اس کی اس کے در کی ہے,-2.2029760534113105
ملا گوشت فراہم کرنے والی کمپنی کی نشاندہی,-2.6854443550109863
اور میری طرف سے فی الحال سب سے لیٹ خوش آمدید,-1.8056727322665127
اچھا اگر تو جنٹلمین ہے تو مجھ سے ڈویل ہے لڑ,-3.4446067810058594
نسل در نسل سے ننگ ملت و ننگ انسانیت قادیانیت,-3.048557090759277
پھر تجھ کو بتاتا ہوں میں کون ہوں کیا ہوں,-1.8478628158569337
ابن عربی کی اسی تفسیر سے ایک اور حوالہ دیکھئے,-2.7474803924560547
شہر کی ساری گلیاں سونی رستے سب سنسان ہوئے,-3.441049575805664
امانت کی طرح رکھا زمین نے روز محشر تک,-2.768754323323568
میں نے کہا پوچھو بیٹا کیا بات ہے,-2.309396982192993
ایسی تو بہت ساری چیزیں نظر آجاتی ہیں,-2.239457845687866
شیشوں کا مسیحا از فیض احمد فیض میری آواز میں سنیے,-2.136685458096591
کسی غیر کو درد سنانے کی ضرورت کیا ہے,-1.9374381171332464
اللہ سدا آپ کو اپنی امان مین رکھے آمین,-1.4634636773003473
آپ سے تو میں پہلے ہی ڈرتا ہوں,-1.9797476530075073
یا پھر یوں ہی خلق خدا میں کوئی گپ رہا ہوگا,-2.582522999156605
"""عام ہی کرتے رہے نہ """" خاص """" کرسکے""",-3.4171240064832897
اور نہ ہی نثری نظم کو شاعری مانا جاتا ہے,-1.9379186630249023
پاکستان بدعنوانی کے گراف میں اور بھی نیچے,-3.3000662326812744
خون میں لت پت ہو گئے سائے بھی اشجار کے,-2.3299264907836914
گلے مل کر بھی وہ بیگانہ بن جائے تو کیا کیجے,-1.9683683568781072
اسی طرح ایک اور حدیث مبارکہ میں نقل کروں گا,-1.7436229705810546
وہ نقش چھوڑے ہیں ہم نے وفا کے رستے میں,-2.3464834213256838
اتر گیا تن نازک سے پتیوں کا لباس,-3.3641951084136963
اور کوڑے کرکٹ کا تبادلہ کوڑے کرکٹ سے ہوا تھا -,-2.563490954312411
بالکل آپ میرے ٹیسٹ کو پسند کرنے والے ہیں,-2.368928485446506
"""بہت ہی خوب انجام ہوا """" تکیہ کلام """" کا""",-2.9537721633911134
""""""" نہ ہی فون میرے پاس ہے """"""",-2.020188093185425
سعودی عرب غلامی کی اعلی ترین مثال ہے,-2.4180736541748047
بھئی یہ آپ اتنے نازک مزاج کب سے واقع ہوئے,-2.5784393310546876
بلاول کی دیوار کی جھڑپ سڑک سے ٹوئٹر پر,-3.3316813574896917
واقعی بھئی چھوٹے بھیا جیسے بڑے کم ہوتے ہیں,-2.51097043355306
لوگ کہتے ہیں بہت غم خوار رہتے تھے یہاں,-2.0546251932779946
سارا دن تو میں گھر پر نہیں ہوتا,-1.875260829925537
تھکا نہیں ہے وہ سب کیوں بتا بتا کے مجھے,-2.7520238876342775
میرے محترم بھائی قران قران ہے اور احادیث احادیث,-2.8547484079996743
خیال آتا ہے آدھی رات کو جب بھی تیرا دل میں,-2.0577916232022373
رات گئے یادوں کے جنگل میں دیوالی ہوتی ہے,-2.4603269365098743
مذاق رضوان بھائی کیسے گزارے یہ لمبے سال,-3.721323013305664
اس وقت پاکستان کا سب سے بڑا بحران یہ خاموشی ہے,-2.0275551189075816
دل میں دیکھا کیے ہم اس کا اثر چوتھائی,-2.580696529812283
گیا ایک دن اس کے کوچے میں ناگاہ,-2.7020421028137207
کم از کم چھ ماہ تو رہوں گا انشااللہ,-1.9562212626139324
باتیں سنتا میں کبھی پوچھتا معنی ان کے,-3.6024880409240723
جوں شمع چھوڑنے کی نہیں یہ زباں مجھے,-3.029919385910034
آسمانی قلعے شیطان کی پہنچ سے محفوظ ہیں,-3.0438759326934814
ہمارا کام تو ہے کہ ان کی مغفرت کی دعا کریں,-1.6940487948330967
ہاتھ سے کس نے ساغر پٹکا موسم کی بے کیفی پر,-3.154232371937145
[ ریکارڈز ] سب سے زیادہ اننگز کھیلنے والی اوپننگ جوڑیاں,-2.484476089477539
اشعار جن میں رخ یار کا ذکر ہو,-2.6178536415100098
فائر فاکس سے فلرٹ تھوڑے دن ہی چلا تھا,-2.9028231302897134
تو جنگلوں کی طرح آگ مجھ میں پھیل گئی,-2.6028997633192272
اس میں کے عملے کی گنجائش ہوتی ہے,-1.8709334135055542
وادی عشق میں نہ ملا کوئی ہم سفر,-2.2819559574127197
دو دل مل رہے ہیں مگر چپکے چپکے,-2.0971322059631348
پانچویں جماعت کی معاشرتی علوم میں ایک سوال ہوا کرتا تھا,-2.3470797105269
عوامی حلقوں میں عدالتی فیصلہ کو سراہا گیا,-2.5617215633392334
احمق ہی بنانے کے سب انداز ہیں اظہر,-3.0242807865142822
اسے تو پشت نبی پر ہی چین ملتا تھا,-2.8695591820610895
جی آپ نے درست فرمایا میرا بھی یہی یقین ہے,-1.9720983505249023
دشت طلب سے دور کوئی شہر زر نہ تھا,-2.966786914401584
آخر یہ وہی تو ہے جو کل تیرا بیمار تھا,-2.482397270202637
کیا خاتون اول ابھی تک نہیں آئیں پاکستان سے,-2.6408572726779513
نیٹو سپلائی کی بندش سے ٹرک ڈرائیور پریشان,-2.5979392528533936
ہم نہ ہونگے کوئی ہم سا ہو گا,-1.4254493713378906
گھسے سب ناخن تدبیر اور ٹوٹا سر سوزن,-4.707221508026123
جی بالکل ویسے بھی آپ سوچیں گے کس کے ساتھ,-2.063197135925293
حرم کے دل میں سوز آرزو پیدا نہیں ہوتا,-2.446555879380968
سنتے تھے اب تو ملک میں انصاف ملے گا,-2.098153008355035
جس کو دیکھ کر ہمیں ڈر لگتا ہے,-1.6680104732513428
فرانس کا بنیادی مقصد برآمدات کا فروغ تھا,-2.809537172317505
قدیم ترین سوئس بینک جرمانے کے بعد بند,-3.1809616088867188
اب تو شہر میں ہر اک در افسوس کا ہے,-2.0718332290649415
متبادل بھی تو کوئی میسر نہیں ہے پاکستان والوں کو,-2.5239303588867186
امن و آزادی کے ہم تو ہیں نقیب,-2.398947238922119
ورنہ ہجر کا موسم کس کو راس آتا ہے,-2.273643069797092
لکھا ہوا نے کہ بس میری آخری حد ہے,-2.5528392791748047
مجھ کو مجھ سے ہی جدا کرکے گزر جاتا ہے,-2.090372657775879
ہم تو یہ دھیان میں لاتے ہوئے مرجاتے ہیں,-1.911333507961697
اس لئے بہت مزے کے دن گزرتے ہیں,-1.7923040390014648
ہماری طرف سے بھی مبارک ہو جناب کو,-1.3754485845565796
بھئی ہمیں فٹ بال سے رغبت ہے پر اتنی زیادہ نہیں,-2.358359596946023
ہمیں ہے خیال اسکا کہ جو آیا خواب میں وہ,-3.0879388809204102
پھر جو اس نے کہا کیے ہی بنی,-2.070950508117676
غم کو دل سے لگا کے کیوں نہ رکھوں,-2.3373400370279946
جناب یہ تو استعمال کریں گے تو پتا چلے گا,-1.6564132690429687
باقی کی تفصیل بعد میں ہم گولا کھانے جا رہے ہیں,-2.015593095259233
اس دہشت گردی کا ایک واضح پہلو کھلی نسل پرستی تھا,-2.9496023004705254
اخیر تو آپ نے کرنا تھی بقول فرحت تشریح کر کے,-3.131531455300071
نہ ہو جب فرق ہی تو راہ کیوں ہو,-2.504532072279188
میں خود اپنے بلاگ کا لنک تلاش کرتی رہتی تھی,-1.9106409072875976
چناچہ ان کے پاس فرشتہ آیا اور کہا پڑھ,-2.9603358374701605
آپ کی یہ بات مجھے بہت خوبصورت لگی خوش رہیں,-2.0689340591430665
امن ایمان مجھے نہیں لگتا اس دھاگے پر آئیں,-2.2412287394205728
میں لمبا سا شکریہ ادا کر دیتا ہوں,-2.0352067947387695
نہ دوستی ے رہے نہ دشمنی سے رہے,-2.8101561069488525
محبت کے سفر میں ساتھ میرے چل نہیں سکتے,-1.406959957546658
لنکن مسوری کا رقبہ مربع کیلومیٹر ہے ہے,-0.8884146213531494
خدا کرے کہ میرے اک بھی ہم وطن کے لئے,-1.4684956550598145
منڈی رحمی شاہ ریلوے اسٹیشن پاکستان میں واقع ہے,-1.0290489196777344
